ACONIF,LobaOreg,DegreeDays,etpjyy,mindyy,taveyy,Aspect,Slope,Elevation,PctBroadLeafCov,PctConifCov,PctVegCov,TreeBiomass,ForestType,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,AmbVapPressAve,AmbVapPressDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,TempAve,TempDiff,VapPressAve,VapPressDiff,TransAspect
82.2705,0,23259,20.833,835,620.667,42,8,1343,0,100,100,261,201,20.83333333,-16.33333333,835.3333333,1214.5,1472.25,715.0833333,599.9166667,56.08333333,17895.83333,-8337.5,620.8333333,-464.5,749.8333333,-492.1666667,1230.416667,-594.75,10.75,-334.25,640.5833333,-155.0833333,477.1666667,-212,1117.75,-367.0833333,652.9583333,-471.4166667,745.1666667,-244.7222222,0.010926199
122.1902,0,19817,19.583,916.083,493.667,3,0,1598,18,77,95,139,270,19.58333333,-15.75,916.4166667,1230.25,1515.833333,749.1666667,599.3333333,54.5,19329.16667,-7994.5,493.9166667,-469.0833333,621.9166667,-496.0833333,1097.583333,-596.75,-110.25,-341.9166667,588.5,-147.3333333,439.6666667,-197.1666667,1028.166667,-344.5,525.7916667,-475.9583333,685.4444444,-229.6666667,0.054496736
318.629,0,22057,19.833,1158.167,592.583,305,11,1394,2,95,96,252,201,19.83333333,-15.5,1158.5,1273.333333,1764.916667,799.25,620.5,50.33333333,17662.83333,-8379.166667,592.75,-434.9166667,712.5,-459,1159.333333,-548.8333333,25.58333333,-321.0833333,647.0833333,-151.4166667,435.5833333,-183.9166667,1082.666667,-335.3333333,622.5416667,-440.9583333,721.7777778,-223.5555556,0.456422169
121.5239,0,18146,17.583,1026.833,429.583,297,4,1713,2,98,100,74,270,17.58333333,-15.75,1027.166667,1258.833333,1565.333333,777.5,602.0833333,54.75,18937,-8089.166667,430,-469.8333333,556.0833333,-496.75,1025.25,-596.9166667,-166.0833333,-343.5833333,565.5,-143.1666667,418.5,-189.3333333,984,-332.5,461.3125,-476.7708333,656,-221.6666667,0.526168018
260.9117,0,21451,20.25,247.75,536.5,11,3,1550,15,69,85,79,221,20.25,-16.75,248.1666667,954.8333333,867.9166667,443.25,565.3333333,54,18709,-8108.333333,536.75,-504.9166667,679.25,-533.9166667,1210.666667,-642,-138,-368.3333333,579.1666667,-155.6666667,498.8333333,-227.3333333,1078,-383,572.1666667,-512.2916667,718.6666667,-255.3333333,0.027240711
83.87174,0,24647,21.667,833.5,665.25,95,20,1263,48,14,62,112,201,21.66666667,-16.33333333,833.8333333,1227,1496.083333,727.4166667,599.75,57.41666667,18701.33333,-7223.166667,665.4166667,-465.4166667,795.1666667,-494,1277.916667,-599.5833333,52.58333333,-331.4166667,659.25,-157.9166667,492.5833333,-219.9166667,1151.833333,-377.8333333,697.7708333,-472.6041667,767.8888889,-251.8888889,0.28869086
145.6228,1,37500,26.75,491,1025.5,35,12,470,1,97,95,260,201,26.75,-18.91666667,491.4166667,1155.416667,1308.416667,576.9166667,613.5833333,57.58333333,16841.25,-8469.416667,1025.5,-428.3333333,1153.5,-456.1666667,1629,-560,421.8333333,-296.3333333,848.9166667,-176.0833333,592.0833333,-248.4166667,1441,-424.5,1057.458333,-435.2083333,960.6666667,-283,0.001902651
162.3613,0,18060,16.333,946.833,418.917,22,12,1699,8,91,100,105,264,16.33333333,-14.83333333,947.1666667,1178.333333,1447.083333,724.9166667,597.3333333,56.16666667,16744.75,-8434.916667,419.3333333,-479,547.25,-506.9166667,1023.666667,-610.6666667,-186.1666667,-348.1666667,557.3333333,-142.8333333,423.25,-194.5833333,980.5833333,-337.4166667,451.0208333,-486.1875,653.7222222,-224.9444444,0.004865965
147.6286,0,12542,13.917,766.917,159.083,128,14,2243,100,100,100,55,270,13.91666667,-12.25,767.25,982.5833333,1193.833333,607.6666667,608.6666667,52.33333333,20959.41667,-7244.25,159.5833333,-478.75,280.25,-503.9166667,728.8333333,-599.1666667,-410.75,-359.0833333,474.4166667,-127.9166667,343.0833333,-159.5833333,817.5,-287.5,189.4791667,-485.2291667,545,-191.6666667,0.569586536
8.933333,0,39334,28.333,774.583,1076.5,105,11,159,57,47,95,106,201,28.33333333,-17,775,1437.166667,1639.5,917.1666667,681.3333333,24.66666667,18288.25,-8423.916667,1076.5,-280.3333333,1175.75,-291.5833333,1545.666667,-334,606.5,-226.6666667,955.4166667,-150.25,459.9166667,-119.75,1415.333333,-270,1101.104167,-283.1458333,943.5555556,-180,0.370590467
28.1307,1,38911,30.5,709.333,1064.583,111,24,192,25,80,100,163,201,30.5,-15.66666667,709.75,1394.25,1640,914.8333333,676.6666667,27.16666667,20356.75,-7004.583333,1064.583333,-289.0833333,1165.833333,-301.5,1542.5,-347.6666667,586.25,-230.4166667,942.75,-150.75,465.4166667,-127.0833333,1408.166667,-277.8333333,1089.791667,-292.1666667,938.7777778,-185.2222222,0.421782756
214.2616,0,18446,17.25,335.917,423.417,49,10,1730,0,100,100,117,281,17.25,-14.91666667,336.3333333,883.8333333,864.5,428,576.9166667,53.91666667,17326.16667,-8318.166667,423.75,-497.4166667,560.4166667,-525.4166667,1068.166667,-629.8333333,-221.25,-365.5833333,545.1666667,-146.6666667,448.25,-205.5833333,993.4166667,-352.25,457.7708333,-504.5625,662.2777778,-234.8333333,0.027240711
247.2909,0,39343,19.917,1018.5,1077.333,346,27,196,16,100,100,148,201,19.91666667,-15.58333333,1018.916667,1392.25,1627.25,915.9166667,671,32.66666667,12293.41667,-8303.583333,1077.333333,-306,1180.916667,-320.75,1566.75,-375.9166667,587.3333333,-236.1666667,944.0833333,-154.5833333,482.6666667,-144,1426.75,-298.5833333,1103.083333,-309.7083333,951.1666667,-199.0555556,0.140330133
136.851,0,24724,21.333,930.833,666.5,271,30,1170,1,98,100,277,201,21.33333333,-16,931.1666667,1273,1583.166667,783.6666667,598.5,60,17864.33333,-7385.333333,666.6666667,-470.5,797.0833333,-500.0833333,1283.083333,-610.0833333,49.83333333,-331.1666667,657.75,-157.25,497.1666667,-225.6666667,1154.916667,-382.9166667,699.1666667,-477.9583333,769.9444444,-255.2777778,0.742404842
117.8506,0,28150,23.417,784.5,768.917,6,7,1007,27,73,100,190,201,23.41666667,-17.75,784.9166667,1303.75,1500.583333,761.0833333,591.3333333,61.5,17583.75,-8378.416667,769,-475.8333333,903.5833333,-506.75,1405.583333,-620.75,132,-331,696.9166667,-165.4166667,543.5,-246.3333333,1240.416667,-411.75,802.5416667,-483.5833333,826.9444444,-274.5,0.04322727
27.35298,1,39435,33.083,638.083,1080.583,186,11,189,14,97,100,107,201,33.08333333,-16.75,638.5,1442.833333,1647.583333,930.25,671.3333333,33.83333333,21672.16667,-7069.833333,1080.583333,-308.9166667,1184.083333,-324.0833333,1570.25,-380.9166667,590.6666667,-236.8333333,946.5,-155.3333333,484.1666667,-147,1430.666667,-302.3333333,1106.395833,-312.6875,953.7777778,-201.5555556,0.956772719
95.64704,0,21927,21.167,398.833,562.417,126,1,1442,28,40,67,83,261,21.16666667,-17,399.25,1043.583333,1047.083333,524.4166667,574.25,58.91666667,19373.41667,-8013.75,562.6666667,-494.8333333,702.1666667,-525.3333333,1221.416667,-638.25,-96.58333333,-351.75,594.3333333,-152.3333333,497.0833333,-229.25,1091.416667,-381.5833333,597.4166667,-502.5416667,727.6111111,-254.3888889,0.552264217
120.0644,0,20492,20.667,1109.083,521.833,225,6,1466,2,92,89,162,270,20.66666667,-16.5,1109.416667,1349.416667,1742,845.5,605.4166667,61.58333333,20302.41667,-7687.25,522.0833333,-468.25,648.1666667,-497.8333333,1118.083333,-608.0833333,-74.58333333,-328.75,601.25,-144.5833333,444.5,-206.1666667,1045.75,-350.75,553.4375,-475.7291667,697.1666667,-233.8333333,0.982962921
193.9875,0,22192,23.583,1195.917,594,163,26,1284,11,82,93,413,201,23.58333333,-16.25,1196.25,1402.916667,1916.666667,905.8333333,620.75,62.75,23050,-6031.833333,594.1666667,-448.6666667,715,-478,1164.083333,-586.5833333,23.75,-310.9166667,643.25,-145.5833333,444.9166667,-204.0833333,1088.166667,-349.6666667,624.25,-456.0416667,725.4444444,-233.1111111,0.840999166
85.92908,0,19556,20.583,1076.75,486.25,218,23,1528,0,94,87,90,201,20.58333333,-16.25,1077.083333,1328.416667,1707.333333,832.5,606.0833333,63.41666667,22232.58333,-6511.583333,486.5833333,-468.5833333,612.25,-499.0833333,1079.916667,-611.75,-107.6666667,-326.3333333,586.9166667,-140.5833333,434.5833333,-204.25,1021.5,-344.8333333,517.7708333,-476.4375,681,-229.8888889,0.995134038
19.35,0,22527,19.25,1421.417,608.25,63,18,1250,21,79,100,139,201,19.25,-15.08333333,1421.666667,1416,2010.25,954.5833333,634,59.16666667,16887.08333,-8135.25,608.4166667,-430.0833333,723.75,-457.25,1153.25,-557.75,63.25,-302.75,661.0833333,-145.4166667,427.8333333,-190.6666667,1088.916667,-336.0833333,637.1666667,-436.9583333,725.9444444,-224.0555556,0.080664713
90.4323,1,31657,23.417,1021.583,863.833,308,19,709,2,96,97,146,201,23.41666667,-17.25,1021.916667,1381.916667,1737.5,854.3333333,622.4166667,64.08333333,16212.33333,-8300.5,863.8333333,-447.5,986.9166667,-477.4166667,1444.25,-589.0833333,283.3333333,-305.5,772.0833333,-167.4166667,527.75,-238.4166667,1299.833333,-405.8333333,894.5833333,-454.875,866.5555556,-270.5555556,0.430413491
172,0,18446,17.25,335.917,423.417,49,10,1730,0,100,100,117,281,17.25,-14.91666667,336.3333333,883.8333333,864.5,428,576.9166667,53.91666667,17326.16667,-8318.166667,423.75,-497.4166667,560.4166667,-525.4166667,1068.166667,-629.8333333,-221.25,-365.5833333,545.1666667,-146.6666667,448.25,-205.5833333,993.4166667,-352.25,457.7708333,-504.5625,662.2777778,-234.8333333,0.027240711
282.6021,1,24784,19.417,1358.917,673.667,24,16,1111,5,93,96,199,201,19.41666667,-15.58333333,1359.166667,1443,1952.916667,966.25,630.6666667,63.83333333,15351.83333,-8561.333333,673.75,-447.5833333,791.3333333,-477,1229.75,-585.75,117.5,-309.3333333,687.8333333,-153.6666667,456.25,-210.5833333,1144.083333,-364.25,703.0833333,-454.9166667,762.7222222,-242.8333333,0.002739052
193.2861,1,25017,22.833,1142.5,678.75,315,2,1081,6,87,93,128,201,22.83333333,-16.83333333,1142.833333,1431.5,1840.583333,916.5833333,636.25,64.41666667,19005.75,-8067.083333,678.8333333,-453.3333333,794.3333333,-482.5,1224.666667,-591,133,-315.5,696.4166667,-158.0833333,451.25,-210.75,1147.666667,-368.8333333,707.7083333,-460.5833333,765.1111111,-245.8888889,0.370590518
275.9553,1,19690,17.75,1133.833,500.833,333,13,1381,9,92,99,107,270,17.75,-14.75,1134.166667,1280.333333,1677.583333,829.5833333,645,60.83333333,16800.66667,-8412.166667,501.0833333,-454.0833333,611.25,-481.25,1021.333333,-582.8333333,-19.91666667,-325.75,626.3333333,-148.8333333,389.8333333,-182.6666667,1016.166667,-331.5,528.4375,-460.9791667,677.4444444,-221,0.22768052
89.625,1,35855,27.583,1251.167,980.417,157,13,353,45,62,97,138,201,27.58333333,-15.41666667,1251.583333,1606.416667,2093.166667,1134.833333,688.0833333,33.41666667,19222.91667,-7375.583333,980.4166667,-300.9166667,1076.75,-315.4166667,1435.833333,-369.6666667,524.5,-232.1666667,904.0833333,-146.75,428,-130.6666667,1332.083333,-277.4166667,1004.375,-304.5416667,888.0555556,-184.9444444,0.800907496
234.8277,0,22227,24.083,1200.25,604.833,191,30,1247,12,51,50,149,201,24.08333333,-14.75,1200.5,1314.166667,1935.916667,862.75,677.0833333,50.75,23605.58333,-5381.583333,604.9166667,-406.4166667,703.1666667,-428.5,1069.916667,-509.25,139.6666667,-303.6666667,699.75,-153.4166667,366.5833333,-156.9166667,1066.333333,-310.3333333,629.4166667,-411.9583333,710.8888889,-206.8888889,0.97275928
18.64865,1,35118,28.75,527.667,958.917,91,3,474,11,89,100,148,201,28.75,-19.25,528.0833333,1242.75,1406.083333,654.0833333,644,64.16666667,19112.58333,-8000.416667,958.9166667,-462.25,1074,-491.5,1502.5,-599.6666667,415.0833333,-324.75,849.9166667,-192.4166667,528.6666667,-244.6666667,1378.583333,-437.0833333,987.625,-469.5416667,919.0555556,-291.3888889,0.257595182
18,0,26920,22.333,1083.917,734.667,275,25,966,27,64,91,123,301,22.33333333,-15.5,1084.25,1233.25,1766.666667,759.3333333,675.5,51.5,17864.75,-7520.25,734.6666667,-417.3333333,834.9166667,-439.75,1207.916667,-522.5833333,261.4166667,-311.75,763.4166667,-169.4166667,402.6666667,-173,1166.083333,-342.4166667,759.7291667,-422.8541667,777.3888889,-228.2777778,0.711309164
53.52376,1,34020,25.25,829.25,929.417,41,13,557,19,77,96,149,201,25.25,-17.91666667,829.6666667,1230.5,1601,682.6666667,663,56.5,16806,-8385,929.4166667,-440.5833333,1036.083333,-465.5833333,1433.833333,-559,424.5833333,-321.75,855.6666667,-192.1666667,481.25,-212.9166667,1336.916667,-405.0833333,955.9791667,-446.7291667,891.2777778,-270.0555556,0.009186408
58.37736,0,23194,21.75,1566.667,627.833,259,9,1101,0,99,95,107,201,21.75,-16.25,1566.916667,1507.416667,2231.75,1010.416667,686.8333333,52,19386.25,-7858.583333,628,-435.3333333,723.0833333,-457.4166667,1077.5,-539.5,178.0833333,-331.25,722.9166667,-171.0833333,364.3333333,-163.3333333,1087.25,-334.4166667,651.6666667,-440.875,724.8333333,-222.9444444,0.82802954
78.07363,0,22680,21.5,957.25,584.333,98,11,1161,7,88,94,153,201,21.5,-17,957.6666667,1405,1615.583333,885.9166667,658.9166667,55.75,19495.58333,-7740.75,584.5833333,-495.25,689.75,-520.0833333,1082.166667,-612.6666667,85.91666667,-378.25,683.4166667,-184.75,396.5,-188.3333333,1079.916667,-373.0833333,610.6041667,-501.5625,719.9444444,-248.7222222,0.312696694
18.77987,0,21285,20.167,1608.25,545,60,8,1168,31,37,69,75,201,20.16666667,-16.33333333,1608.583333,1747.25,2225.75,1248.416667,661.1666667,59.83333333,18740.41667,-8100.75,545.25,-473.4166667,649.6666667,-499.5,1038.25,-597.0833333,51.33333333,-350.1666667,662.1666667,-166.8333333,382.6666667,-182.3333333,1044.833333,-349.1666667,571.125,-480.0416667,696.5555556,-232.7777778,0.066987296
51.05599,0,26713,20.333,2053.667,728.5,305,21,837,100,100,100,145,201,20.33333333,-15.83333333,2053.833333,1769.5,2675.583333,1285.25,654.0833333,54.91666667,15612.33333,-8250.333333,728.5,-446.1666667,836.75,-470.75,1240.416667,-562.0833333,216.3333333,-330,740.25,-174.25,433.5,-191.6666667,1173.75,-365.9166667,755.5,-452.25,782.5,-243.9444444,0.456422169
0,0,26321,16.417,2173.917,716.333,335,27,869,39,33,72,75,264,16.41666667,-13.91666667,2174.083333,1728.083333,2676.166667,1302.333333,655.1666667,55.83333333,12372.33333,-7917.666667,716.4166667,-448.0833333,824.0833333,-473.0833333,1226.25,-565.4166667,205.75,-330.5833333,735.0833333,-173.4166667,429.5,-191.6666667,1164.583333,-365.0833333,743.125,-454.2916667,776.3888889,-243.3888889,0.213211819
26.46722,0,25696,23.917,1284.917,694,229,5,833,6,92,98,62,201,23.91666667,-17.75,1285.333333,1662.666667,2016,1119.833333,645.0833333,62.41666667,19852.41667,-7837.083333,694.1666667,-479.5,805.9166667,-507.4166667,1223.166667,-611.3333333,164.3333333,-347.5,715.8333333,-177.3333333,444.25,-210.0833333,1160.083333,-387.4166667,721.8958333,-486.4375,773.3888889,-258.2777778,0.972759297
208.4218,1,31965,27.833,1177,872.583,155,9,518,30,64,94,151,201,27.83333333,-18.66666667,1177.416667,1688.416667,2027.666667,1117.666667,645.25,58.25,19686.83333,-7922.333333,872.5833333,-466.5833333,986.0833333,-493.25,1408.666667,-591.6666667,336.3333333,-341.1666667,806.75,-193.25,494.5833333,-223.5833333,1301.333333,-416.8333333,900.9166667,-473.1666667,867.5555556,-277.8888889,0.786788203
119.6671,0,22688,22.083,792.167,585.417,223,3,1031,14,84,98,86,267,22.08333333,-17.41666667,792.5833333,1385.916667,1468.25,854.25,630.9166667,63.41666667,20024.58333,-7775.25,585.6666667,-496.8333333,702.25,-525.9166667,1136.5,-634.5,34.16666667,-359.6666667,654.0833333,-169.4166667,433.4166667,-208.75,1087.5,-378.1666667,614.6458333,-504.2291667,725,-252.1111111,0.987185039
195.8169,1,25160,23.167,1812.833,686,254,9,877,11,80,91,103,301,23.16666667,-16.5,1813.083333,1783.583333,2521.083333,1278.916667,678.4166667,46.41666667,19580.41667,-7861.25,686.0833333,-424.0833333,784.1666667,-444.3333333,1150.5,-519.1666667,221.3333333,-329,743.8333333,-174.6666667,382.5833333,-160.0833333,1126.416667,-334.75,710.5208333,-429.1458333,750.9444444,-223.1666667,0.859669923
11.46296,0,21937,20.5,1148.25,570,47,3,1076,14,69,83,107,201,20.5,-16.5,1148.583333,1489.583333,1776,985.6666667,648.0833333,59.08333333,18507.91667,-8154.75,570.25,-477.4166667,679.8333333,-503.8333333,1087.333333,-602.1666667,52.5,-353.1666667,662.3333333,-168.5,403,-189.1666667,1065.333333,-357.6666667,597.4791667,-484.1458333,710.2222222,-238.4444444,0.021847621
136.3812,0,21536,20.667,1030.25,551.583,256,9,1103,24,51,75,125,201,20.66666667,-16.5,1030.666667,1439,1663,935.3333333,643.75,60.58333333,19404.5,-7732,551.8333333,-483.3333333,662.8333333,-510.5,1076.666667,-611.5,26.08333333,-355.5833333,650.1666667,-166.8333333,404.9166667,-192.25,1055.083333,-359.0833333,579.3541667,-490.2291667,703.3888889,-239.3888889,0.847329209
67.61685,0,14429,15.917,1264.833,273.917,222,7,1645,0,89,84,94,268,15.91666667,-14.25,1265.166667,1407.5,1752.333333,972,664.9166667,58.58333333,20582.5,-7585.833333,274.3333333,-466.1666667,375,-491,749.0833333,-584.25,-201.3333333,-348.8333333,552,-142.3333333,312,-149.6666667,864,-292,299.2708333,-472.5625,576,-194.6666667,0.989073806
132.6484,1,25300,23.917,1547.083,690.167,98,21,860,2,98,100,118,201,23.91666667,-16.41666667,1547.333333,1701.5,2278,1199.333333,669.8333333,51.16666667,20387.16667,-7135.166667,690.25,-443.5833333,791.75,-466.0833333,1170.916667,-549.4166667,209,-337.5,738.25,-177.75,399.5833333,-174.9166667,1137.833333,-352.6666667,715.4791667,-449.1458333,758.5555556,-235.1111111,0.312696694
346.1804,1,24316,23.083,1446.25,660.667,43,7,926,0,100,99,71,201,23.08333333,-16.75,1446.5,1643.666667,2151.916667,1131.25,670.1666667,50.83333333,19606.33333,-7928.833333,660.75,-446.25,762,-468.6666667,1139.916667,-551.75,181.1666667,-340.6666667,724.3333333,-176.5,391.6666667,-172.1666667,1116,-348.6666667,685.9583333,-451.8333333,744,-232.4444444,0.012814967
13.88889,0,20886,21.25,1231.75,539,123,15,1158,29,19,48,86,264,21.25,-16.41666667,1232.083333,1499.75,1882.416667,998.5833333,664.9166667,52.25,20633.25,-7479.916667,539.25,-460.9166667,641.75,-483.9166667,1023.166667,-569.6666667,54.66666667,-352.5,663.8333333,-168.8333333,369.5833333,-167.0833333,1033.416667,-335.9166667,564.7083333,-466.75,688.9444444,-223.9444444,0.526167964
78.99336,0,17452,17,1098.5,399.167,356,6,1418,0,100,100,138,264,17,-14.66666667,1098.833333,1316.5,1619.25,868.4166667,660,55,17980.91667,-8324.083333,399.5,-472.1666667,502.75,-495.75,886.5833333,-585.9166667,-88.58333333,-358.5833333,600.0833333,-157.0833333,343.5833333,-160.5833333,943.6666667,-317.6666667,425.0625,-478.1041667,629.1111111,-211.7777778,0.085481241
48.84999,0,20439,14.583,1498.5,532,317,29,1171,3,87,84,118,264,14.58333333,-13.08333333,1498.75,1392.25,1945.166667,992.3333333,673.5833333,47.25,12648.83333,-8333.166667,532.25,-449.5833333,631.25,-470.25,999.8333333,-547.3333333,63.83333333,-352.3333333,668.5,-170,354,-154.5,1022.5,-324.5,556.7916667,-454.875,681.6666667,-216.3333333,0.353814188
94.48238,0,23227,23.833,1112.833,624,140,19,1030,8,77,85,109,201,23.83333333,-16.5,1113.25,1429.583333,1841.166667,925,662.75,48.08333333,22216.16667,-6229.666667,624.1666667,-456.5,727.8333333,-478,1114.916667,-557.75,132.75,-355.4166667,702.0833333,-178.75,390.5,-169.8333333,1092.583333,-348.5833333,649.9166667,-461.9166667,728.3888889,-232.3888889,0.671010056
85.74259,0,28668,23.75,707.917,781.75,290,14,673,0,100,100,162,201,23.75,-17.75,708.3333333,1302.166667,1433.916667,759.4166667,638.9166667,54.08333333,17606.91667,-8100.916667,781.8333333,-487.5,896.5,-512.8333333,1323.75,-606.4166667,239.5,-368.5,757.9166667,-197.75,474.5,-214.6666667,1232.416667,-412.4166667,810.3958333,-493.8125,821.6111111,-274.9444444,0.586824127
74.45298,0,18543,20.25,1481.75,468.333,217,28,1272,0,100,100,258,301,20.25,-15.58333333,1482,1520.5,2101.75,1044.75,682.5833333,42.41666667,21774.5,-7025.833333,468.5833333,-438.5833333,563.6666667,-457,916.8333333,-526,19.75,-351.9166667,647.9166667,-165.4166667,325.4166667,-137.4166667,973.3333333,-302.8333333,492.2083333,-443.375,648.8888889,-201.8888889,0.996273079
131.2584,1,32013,30,590.917,874.833,120,13,511,16,84,100,147,201,30,-17.33333333,591.3333333,1213.833333,1507,683.6666667,657.75,48.41666667,22474.83333,-6311,874.8333333,-428.3333333,982.5,-450.3333333,1384.5,-531.8333333,364.8333333,-324.6666667,820.5833333,-187.5833333,463.1666667,-191.8333333,1283.75,-379.4166667,901.6666667,-433.7916667,855.8333333,-252.9444444,0.499999987
81.58519,0,23519,21.333,259,606,278,14,1673,0,75,69,92,261,21.33333333,-17.33333333,259.4166667,1014.416667,912.25,485.0833333,577.25,54.58333333,18331.41667,-7960.416667,606.25,-519.0833333,744.5833333,-547.5833333,1259.5,-654.5,-47.58333333,-384.0833333,621.9166667,-172.9166667,510,-236,1131.916667,-408.9166667,640.6875,-526.3125,754.6111111,-272.6111111,0.687303331
45.8749,0,19388,19,522.417,449.083,244,13,1971,5,92,96,60,262,19,-16.66666667,522.8333333,1119.5,1104.333333,610.3333333,599.5833333,53.25,20257.5,-7528.333333,449.5,-509,576.6666667,-535.6666667,1050.083333,-635.5833333,-152.0833333,-383.25,578.0833333,-162.0833333,431.5,-201,1009.583333,-363.0833333,481.0416667,-515.875,673.0555556,-242.0555556,0.914518804
