id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
106287,13,689,3,5,3,3,5,3,5,5,4,2,5,4,5,5,15,6,neutral or dissatisfied
68941,55,646,4,4,4,3,1,4,1,1,4,1,3,4,4,1,0,0,neutral or dissatisfied
31911,51,216,4,4,5,4,5,5,5,4,4,4,5,4,4,3,0,0,satisfied
12846,18,817,1,3,1,3,2,1,2,2,2,2,5,3,3,2,0,0,neutral or dissatisfied
7099,69,273,4,4,4,4,1,3,4,2,2,4,2,2,2,1,12,11,neutral or dissatisfied
110298,29,1948,3,3,3,3,4,4,4,4,4,4,5,3,5,4,85,90,satisfied
28563,35,2677,5,2,5,2,5,5,5,5,3,3,5,1,3,5,0,0,satisfied
25891,9,907,3,4,4,3,2,4,2,2,1,2,3,4,2,2,57,68,neutral or dissatisfied
12521,38,788,5,5,5,5,5,5,5,5,5,5,3,2,1,5,66,92,satisfied
63567,27,969,4,4,4,5,5,4,5,5,5,5,3,3,5,5,0,0,satisfied
78357,49,1927,2,2,1,2,4,4,5,5,5,5,5,4,5,3,0,0,satisfied
109638,54,1576,3,3,3,3,2,5,4,5,5,5,5,4,5,3,17,12,satisfied
12508,38,305,1,5,1,3,4,1,4,4,5,5,5,1,4,4,105,111,neutral or dissatisfied
3695,53,431,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
71985,59,1440,5,5,5,1,4,5,4,4,5,3,5,3,4,4,0,0,satisfied
40108,47,368,2,2,3,3,2,2,2,2,4,2,4,3,4,2,0,0,neutral or dissatisfied
78461,45,666,1,2,2,2,5,4,3,1,1,1,1,3,1,3,0,60,neutral or dissatisfied
96965,33,794,3,3,3,3,3,3,3,3,5,2,5,5,5,3,0,0,satisfied
54564,32,925,4,1,1,1,4,4,4,4,5,3,3,3,4,4,8,0,satisfied
25293,10,321,2,4,5,3,3,5,3,3,3,2,3,1,4,3,0,0,neutral or dissatisfied
80011,11,1096,2,2,3,3,1,3,1,1,3,4,3,4,3,1,24,19,neutral or dissatisfied
88836,60,545,3,3,5,2,4,1,3,2,2,5,2,2,2,2,37,33,neutral or dissatisfied
64651,37,551,2,2,2,2,5,2,5,5,3,4,4,3,5,5,0,0,neutral or dissatisfied
39085,36,3248,5,5,5,5,3,1,4,5,5,5,5,5,5,2,0,12,satisfied
23324,59,456,2,2,3,3,2,3,2,2,4,5,2,2,3,2,23,40,neutral or dissatisfied
53418,13,2288,4,4,4,1,4,2,2,4,1,4,3,2,5,2,7,32,satisfied
123261,20,650,3,2,3,3,5,3,5,5,3,2,3,3,3,5,0,0,neutral or dissatisfied
49901,48,250,1,3,3,3,5,4,4,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
73262,15,675,4,4,4,1,4,4,4,4,3,3,4,4,4,4,0,0,satisfied
125541,40,226,4,4,4,2,4,4,4,4,5,2,5,5,4,4,2,12,satisfied
47355,57,2714,2,2,2,2,3,3,4,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
96129,31,460,3,3,3,3,5,5,5,5,4,3,4,3,4,5,8,0,satisfied
99150,52,986,1,2,1,1,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
2002,59,3926,3,3,4,3,2,4,5,4,4,4,4,5,4,4,0,0,satisfied
66100,40,583,4,4,4,2,5,5,4,5,5,4,5,5,5,4,0,0,neutral or dissatisfied
111166,28,1180,2,3,3,3,2,2,2,2,2,5,3,1,4,2,2,0,neutral or dissatisfied
38740,49,1995,2,2,2,2,5,3,3,4,4,4,4,5,4,4,0,0,satisfied
62859,49,2446,3,3,3,3,3,4,5,2,2,2,2,5,2,5,0,0,satisfied
422,42,3957,4,4,4,4,4,5,5,5,5,5,5,4,5,4,7,50,satisfied
40103,44,368,4,3,4,4,5,4,5,5,5,5,2,1,2,5,0,0,satisfied
50481,36,110,2,1,1,1,2,2,2,2,3,5,4,4,3,2,6,13,neutral or dissatisfied
553,57,134,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0,0,satisfied
97166,69,1164,2,5,1,3,4,1,2,4,3,3,4,5,5,4,39,38,neutral or dissatisfied
64198,55,853,4,4,4,4,5,2,3,4,4,4,4,2,4,3,0,0,neutral or dissatisfied
24365,40,669,4,4,4,4,4,4,4,4,5,5,1,3,3,4,5,0,satisfied
52499,46,1810,4,4,3,4,2,5,5,4,4,4,5,5,4,5,0,0,satisfied
37996,40,1197,4,2,2,2,4,4,4,4,2,2,3,2,1,4,0,6,satisfied
36579,29,1197,2,2,2,3,2,2,3,2,5,3,3,2,5,2,0,0,neutral or dissatisfied
89143,25,1947,4,3,3,3,4,4,3,4,5,2,2,3,2,4,2,0,satisfied
46424,24,649,3,2,3,2,4,3,4,4,2,4,3,1,3,4,19,30,neutral or dissatisfied
92135,38,1535,2,2,2,3,4,2,3,4,3,3,2,2,4,4,14,0,neutral or dissatisfied
112395,43,862,2,2,2,2,5,4,4,5,5,5,5,5,5,5,87,70,satisfied
109686,39,930,1,5,2,2,3,2,4,3,4,3,4,5,5,3,0,0,neutral or dissatisfied
66171,42,1681,4,4,4,4,4,5,4,5,5,4,5,5,5,4,0,0,satisfied
30350,52,2844,1,1,1,1,5,4,4,3,3,4,3,5,3,5,0,4,satisfied
123544,29,1773,2,2,2,2,4,4,4,4,5,2,4,5,4,4,20,0,satisfied
32581,24,216,3,4,3,3,3,3,3,3,2,4,4,2,4,3,3,0,neutral or dissatisfied
129602,45,1876,4,4,4,4,5,4,4,5,5,5,5,4,5,3,8,10,satisfied
77613,50,3183,2,4,2,2,5,4,4,3,3,3,3,3,3,4,16,6,satisfied
60822,19,524,3,4,3,3,5,3,5,5,4,3,5,4,5,5,0,0,neutral or dissatisfied
56133,52,1400,1,1,3,1,3,5,4,5,5,5,5,5,5,4,28,27,satisfied
88535,48,250,2,4,0,3,5,5,5,1,1,0,1,3,1,4,0,0,neutral or dissatisfied
96070,69,583,3,5,3,4,2,3,2,2,4,4,4,3,5,2,33,34,neutral or dissatisfied
71033,32,2815,3,3,3,3,4,4,4,4,3,2,5,5,5,4,0,0,satisfied
95539,50,239,3,3,3,2,2,3,2,2,4,3,2,5,2,2,1,6,neutral or dissatisfied
70751,56,733,5,5,5,5,2,4,5,5,5,5,5,4,5,5,4,0,satisfied
125833,31,1013,3,3,3,4,3,3,3,3,3,3,3,1,4,3,10,8,neutral or dissatisfied
89582,27,1080,3,2,2,2,3,3,3,3,1,5,3,3,3,3,0,0,neutral or dissatisfied
118769,7,621,4,5,4,1,3,4,1,3,3,2,4,3,5,3,0,0,satisfied
12092,54,1034,3,2,2,2,3,4,4,3,3,3,3,2,3,2,0,16,neutral or dissatisfied
129199,45,2419,4,4,4,4,2,5,4,5,5,5,5,4,5,5,3,0,satisfied
49009,52,109,4,2,2,2,4,4,4,4,5,1,1,2,1,4,0,2,satisfied
59502,55,1711,1,1,1,1,2,5,4,4,4,4,4,3,4,3,0,0,satisfied
69113,41,1598,3,3,3,3,2,3,2,2,3,2,4,3,5,2,3,0,neutral or dissatisfied
118856,51,370,3,4,2,3,5,2,5,5,3,1,4,1,5,5,0,0,neutral or dissatisfied
48528,39,433,3,5,1,5,3,5,3,3,1,1,1,1,5,3,0,0,satisfied
67189,41,985,2,5,2,3,2,2,2,2,3,5,5,3,4,2,109,101,neutral or dissatisfied
29356,77,2349,3,3,5,3,1,3,5,1,1,2,1,1,1,3,0,10,satisfied
72519,37,2346,4,5,2,5,2,4,3,4,4,4,4,1,4,2,0,0,neutral or dissatisfied
70376,12,1145,1,1,1,1,1,1,2,1,4,2,3,2,3,1,32,52,neutral or dissatisfied
74926,33,2475,4,2,2,2,2,3,3,4,4,4,4,2,4,4,6,0,neutral or dissatisfied
37544,42,1097,1,0,0,3,3,3,3,2,2,1,2,3,2,4,0,10,neutral or dissatisfied
36778,50,2611,1,4,4,4,2,1,1,3,5,4,4,1,1,1,121,131,neutral or dissatisfied
42217,38,784,4,5,5,5,4,4,4,4,2,2,1,5,4,4,0,0,satisfied
13751,24,441,1,4,1,3,5,1,5,5,5,4,4,4,5,5,14,0,neutral or dissatisfied
78788,47,3446,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,3,satisfied
127410,50,1009,1,4,1,1,3,1,2,3,3,5,1,3,3,3,0,6,neutral or dissatisfied
106494,53,495,3,3,3,3,2,5,4,4,4,4,4,4,4,5,2,0,satisfied
59954,30,937,2,4,4,4,2,2,2,2,4,4,4,1,4,2,20,11,neutral or dissatisfied
102599,40,407,2,1,2,3,1,2,2,1,1,4,4,2,3,1,6,7,neutral or dissatisfied
25744,44,356,5,1,1,1,3,4,1,5,5,5,5,4,5,3,0,0,satisfied
29161,61,1050,4,2,2,2,4,4,4,4,4,4,5,5,5,4,0,0,satisfied
75367,12,2504,1,1,1,4,5,1,5,5,4,1,4,1,4,5,53,47,neutral or dissatisfied
78779,46,447,1,1,1,1,4,3,3,1,1,2,1,4,1,2,0,0,neutral or dissatisfied
30523,78,464,4,2,1,2,4,4,4,4,3,5,2,3,3,4,26,33,neutral or dissatisfied
87970,19,594,5,1,5,1,1,5,1,1,3,2,5,5,5,1,1,0,satisfied
109984,46,3497,4,4,4,4,5,4,5,5,5,4,5,4,5,5,3,0,satisfied
37952,17,937,3,3,3,4,3,3,3,3,2,4,3,1,3,3,41,55,neutral or dissatisfied
91255,16,406,2,5,2,1,5,2,5,5,3,5,4,3,5,5,1,12,neutral or dissatisfied
22140,34,350,2,1,2,2,3,2,3,3,2,4,2,4,2,3,0,0,neutral or dissatisfied
31360,24,2786,2,2,2,2,4,4,4,4,1,2,2,3,2,4,0,4,satisfied
102591,46,397,4,2,2,2,2,1,4,3,3,4,3,4,3,5,4,0,satisfied
49456,53,363,1,1,1,1,5,1,4,5,5,5,5,4,5,2,0,1,satisfied
29425,72,2466,3,1,1,1,3,3,3,2,1,1,2,3,3,3,0,17,neutral or dissatisfied
80293,41,746,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0,satisfied
105097,26,220,4,0,4,1,5,4,5,5,4,3,5,4,5,5,0,0,satisfied
26230,40,270,4,2,0,4,2,0,2,2,2,5,3,4,4,2,36,27,neutral or dissatisfied
26287,58,859,2,3,3,3,2,2,2,2,4,1,3,2,3,2,0,0,neutral or dissatisfied
12580,24,542,5,5,5,5,4,4,4,4,2,3,3,5,3,4,0,0,satisfied
23847,41,522,2,4,4,4,2,2,2,2,1,1,2,5,2,2,0,0,satisfied
69545,28,2475,2,2,2,4,2,2,2,4,4,3,4,2,3,2,0,0,neutral or dissatisfied
117493,32,507,2,1,2,3,1,2,1,1,2,1,4,4,4,1,83,59,neutral or dissatisfied
84460,64,290,4,5,4,2,3,4,3,3,5,2,4,5,4,3,0,10,satisfied
85694,27,1547,4,4,4,4,3,4,3,3,5,4,5,3,5,3,21,0,satisfied
110536,29,674,4,4,4,4,5,4,5,5,5,2,5,3,5,5,0,0,satisfied
113918,22,901,4,4,4,4,2,4,2,2,4,5,5,3,4,2,6,0,neutral or dissatisfied
110073,40,579,3,3,3,3,4,3,3,3,3,4,3,2,3,1,0,17,neutral or dissatisfied
44848,55,760,2,5,5,5,4,3,4,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
91902,41,2475,5,5,5,5,2,4,5,5,5,5,5,3,5,5,0,0,satisfied
80129,39,2475,5,5,5,5,4,4,4,4,4,4,5,4,4,4,0,0,satisfied
90303,52,879,2,4,3,1,2,3,2,2,5,5,5,5,5,2,0,0,neutral or dissatisfied
69629,47,2099,4,2,2,2,3,3,3,4,4,4,4,3,4,4,0,0,neutral or dissatisfied
1804,59,2149,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,satisfied
8654,51,2572,3,3,3,3,3,5,4,4,4,4,4,3,4,5,6,0,satisfied
64749,23,551,4,0,4,4,5,4,5,5,5,2,5,3,4,5,0,0,satisfied
16700,63,169,3,5,3,3,3,5,5,1,1,3,1,3,1,5,18,25,neutral or dissatisfied
88725,27,581,3,5,4,2,1,4,1,1,4,2,4,4,5,1,1,0,neutral or dissatisfied
67778,44,1431,2,1,1,5,5,2,5,5,4,5,5,3,4,5,1,10,neutral or dissatisfied
42503,35,495,3,3,3,3,2,2,4,5,5,5,5,1,5,4,17,1,satisfied
93558,15,719,4,4,4,4,4,4,4,4,5,5,5,4,3,4,228,211,neutral or dissatisfied
100992,45,2186,2,2,2,2,5,4,4,4,4,4,4,5,4,4,17,6,satisfied
65624,18,237,3,4,3,3,4,3,4,4,2,1,3,2,1,4,0,0,neutral or dissatisfied
94078,42,2204,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,0,neutral or dissatisfied
753,57,354,0,0,0,3,3,4,5,3,3,4,4,4,3,3,6,8,satisfied
102746,26,255,2,2,2,2,4,4,4,4,4,5,5,4,5,4,6,10,satisfied
83170,30,957,3,5,3,3,2,3,2,2,3,3,5,4,5,2,26,7,neutral or dissatisfied
55729,40,1969,5,4,5,5,5,4,4,2,2,2,2,5,2,5,0,0,satisfied
13307,36,448,4,4,4,4,2,3,3,4,4,4,4,2,4,1,0,0,satisfied
29608,18,3766,3,4,4,4,3,3,3,3,2,5,3,2,3,3,96,99,neutral or dissatisfied
21670,31,708,4,4,4,4,3,3,3,3,4,2,1,4,3,3,3,0,satisfied
105133,53,289,2,2,5,2,3,4,5,4,4,5,4,5,4,3,0,0,satisfied
41784,63,508,3,4,3,1,5,3,5,5,4,2,4,4,4,5,12,30,neutral or dissatisfied
34080,49,174,4,3,3,3,4,4,4,4,4,4,4,4,4,2,12,0,neutral or dissatisfied
31893,51,2762,4,4,4,3,4,4,4,4,2,4,3,3,4,4,0,0,neutral or dissatisfied
32057,31,102,1,1,1,1,4,4,4,4,5,2,1,3,4,4,2,5,satisfied
64168,67,989,3,4,3,3,1,3,1,1,5,4,4,4,5,1,24,23,neutral or dissatisfied
106370,30,2486,1,1,1,1,4,4,4,4,4,4,4,5,4,4,101,102,satisfied
37410,29,828,2,2,3,3,2,2,2,2,4,2,3,4,3,2,0,0,neutral or dissatisfied
36097,63,399,2,4,2,4,5,2,1,5,5,2,5,4,5,5,0,0,neutral or dissatisfied
28627,60,2355,4,2,3,2,3,3,3,4,4,4,4,3,4,1,59,5,neutral or dissatisfied
40524,58,188,3,3,3,2,5,3,1,5,2,4,1,4,2,5,0,0,neutral or dissatisfied
110697,63,945,2,2,2,4,4,4,4,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
94182,24,189,2,5,1,1,5,1,2,5,3,4,4,4,4,5,5,0,neutral or dissatisfied
43866,72,2971,4,4,4,4,3,4,5,4,4,4,3,5,4,5,0,0,satisfied
26746,45,3230,2,2,2,2,3,2,4,5,5,5,5,3,5,2,0,0,satisfied
118104,52,499,1,3,2,2,2,1,2,2,4,2,4,4,4,2,0,0,neutral or dissatisfied
96266,61,546,2,3,2,2,5,2,5,5,2,2,2,2,2,5,21,8,neutral or dissatisfied
74919,41,2475,1,1,1,1,4,4,4,5,5,5,5,4,5,3,50,27,satisfied
120703,46,280,3,4,3,4,5,3,4,5,3,4,3,3,4,5,0,0,neutral or dissatisfied
32409,36,163,1,4,1,3,4,1,4,4,4,3,5,1,3,4,4,5,neutral or dissatisfied
22458,50,143,4,4,4,4,4,4,4,4,4,4,3,2,4,4,88,83,neutral or dissatisfied
99172,24,1076,2,5,2,3,4,2,4,4,4,2,5,3,4,4,0,0,neutral or dissatisfied
98815,39,763,5,5,5,5,5,4,4,4,4,4,4,5,4,5,37,30,satisfied
126067,31,328,3,3,3,3,4,4,4,4,5,2,5,3,4,4,0,0,satisfied
54476,30,3468,3,5,4,5,3,3,3,3,4,1,4,2,4,3,14,0,neutral or dissatisfied
98835,65,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143,neutral or dissatisfied
98495,40,402,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0,satisfied
20134,25,416,3,3,3,4,3,3,3,3,1,1,3,1,3,3,34,16,neutral or dissatisfied
4240,41,3107,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
69987,52,2134,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0,satisfied
104572,43,369,2,1,2,2,5,5,5,2,2,2,2,4,2,4,0,0,satisfied
792,41,158,1,1,3,1,4,4,5,4,4,4,4,3,4,4,0,0,satisfied
125206,22,251,0,0,0,3,2,2,2,2,1,1,5,3,4,2,0,3,satisfied
120869,31,2523,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,0,satisfied
43870,39,114,3,3,3,3,4,3,5,4,3,2,4,4,5,4,6,0,neutral or dissatisfied
123464,58,2296,4,4,4,4,5,5,5,4,3,5,4,5,4,5,9,15,satisfied
127741,45,3784,2,4,4,4,5,4,4,2,2,2,2,4,2,2,0,8,neutral or dissatisfied
117908,23,365,0,4,0,3,1,0,1,1,5,2,4,3,5,1,9,0,satisfied
27644,35,937,2,5,2,2,2,2,2,2,5,5,4,4,5,2,1,3,neutral or dissatisfied
35279,27,1069,2,5,3,3,2,2,2,3,4,2,2,2,3,2,137,142,neutral or dissatisfied
31041,28,641,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0,satisfied
79970,48,1076,4,1,1,1,4,3,4,4,4,4,4,1,4,4,5,15,neutral or dissatisfied
81735,58,2572,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0,satisfied
49333,26,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0,neutral or dissatisfied
66496,36,447,3,4,4,4,2,4,2,2,1,1,4,4,4,2,70,62,neutral or dissatisfied
45361,28,150,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0,neutral or dissatisfied
516,57,247,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0,satisfied
61978,63,2475,4,1,4,3,4,3,2,2,2,4,2,1,2,3,0,0,neutral or dissatisfied
5431,42,265,2,2,5,2,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
76260,60,1399,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0,satisfied
124153,25,1304,0,0,0,3,4,0,3,4,3,3,5,4,4,4,0,0,satisfied
16233,39,2777,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,18,satisfied
32817,58,102,2,1,3,3,2,2,2,2,4,2,3,1,4,2,0,0,neutral or dissatisfied
49759,38,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0,neutral or dissatisfied
84234,69,432,1,4,1,4,3,1,5,3,2,1,4,2,4,3,1,0,neutral or dissatisfied
46783,40,3101,3,3,3,3,2,5,5,4,4,4,4,3,4,3,58,78,satisfied
63355,53,337,3,5,3,5,4,2,4,1,1,3,1,3,1,5,0,0,neutral or dissatisfied
84100,70,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38,neutral or dissatisfied
46727,49,141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55,neutral or dissatisfied
30133,70,31,2,5,0,4,4,0,4,4,3,5,5,3,4,4,0,0,neutral or dissatisfied
47539,55,558,4,4,4,3,2,4,3,2,4,3,5,4,2,2,0,0,neutral or dissatisfied
30127,48,183,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0,0,neutral or dissatisfied
63484,38,337,2,5,2,3,1,2,1,1,5,4,5,5,4,1,0,10,neutral or dissatisfied
63054,43,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0,neutral or dissatisfied
124973,54,184,3,2,2,3,4,2,4,4,3,3,3,1,2,4,0,0,neutral or dissatisfied
77103,52,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0,neutral or dissatisfied
48181,75,192,1,1,1,1,1,2,2,2,2,2,1,3,2,4,54,46,neutral or dissatisfied
82258,41,1481,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0,satisfied
28358,25,867,1,4,2,4,1,2,1,1,2,1,3,3,3,1,0,0,neutral or dissatisfied
55828,47,1416,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0,satisfied
128637,21,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0,neutral or dissatisfied
58693,41,299,3,4,3,5,4,3,4,4,3,2,5,3,4,4,0,0,neutral or dissatisfied
81156,26,700,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0,neutral or dissatisfied
75804,48,813,1,4,4,4,1,1,1,1,1,3,4,2,3,1,0,0,neutral or dissatisfied
37713,51,972,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0,neutral or dissatisfied
120942,58,3011,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,satisfied
114121,37,850,2,3,2,1,4,1,3,1,1,2,1,3,1,4,3,0,neutral or dissatisfied
56047,36,2050,5,5,5,5,5,5,5,1,3,4,2,5,1,5,24,33,satisfied
118405,31,451,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68,neutral or dissatisfied
103901,22,882,3,5,5,5,3,3,2,3,2,4,3,4,3,3,42,46,neutral or dissatisfied
99430,37,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107,neutral or dissatisfied
20539,25,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13,neutral or dissatisfied
92959,51,1694,1,1,1,1,4,5,4,3,3,4,3,3,3,3,32,16,satisfied
47133,25,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0,neutral or dissatisfied
45394,47,1437,5,1,1,1,5,5,5,5,3,1,2,1,1,5,0,0,satisfied
6915,27,265,4,3,4,3,5,4,5,5,1,4,1,2,3,5,0,0,neutral or dissatisfied
119734,43,1303,2,4,2,2,1,2,1,1,3,4,4,3,4,1,1,11,neutral or dissatisfied
71526,56,3954,3,2,5,2,1,4,3,3,3,3,3,3,3,2,0,0,neutral or dissatisfied
94972,46,2138,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0,0,satisfied
78435,23,526,5,5,5,1,5,3,3,5,4,5,4,3,3,3,214,203,satisfied
79589,27,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0,satisfied
22867,27,147,2,4,2,3,3,2,1,3,4,3,5,3,5,3,0,0,neutral or dissatisfied
116452,66,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6,neutral or dissatisfied
24280,62,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0,neutral or dissatisfied
99133,33,237,2,5,2,3,3,2,3,3,3,4,5,3,5,3,0,0,neutral or dissatisfied
108471,25,1444,4,4,4,4,3,4,5,3,2,2,2,1,4,3,0,7,neutral or dissatisfied
127265,29,1107,3,4,3,4,3,3,3,3,1,3,3,3,3,3,0,0,neutral or dissatisfied
74998,15,2454,1,2,1,4,3,1,2,3,2,1,3,1,4,3,0,0,neutral or dissatisfied
48024,36,1384,4,3,3,3,4,4,4,4,3,3,2,3,4,4,82,72,satisfied
8807,46,552,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,10,neutral or dissatisfied
101969,35,804,1,0,0,1,2,0,2,2,4,2,3,1,5,2,0,1,neutral or dissatisfied
82369,60,3015,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33,satisfied
109196,51,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94,neutral or dissatisfied
4187,58,431,4,4,4,4,4,4,4,5,5,5,5,5,5,3,26,15,satisfied
111757,33,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0,satisfied
119421,7,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0,neutral or dissatisfied
19536,52,2891,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0,satisfied
28499,61,2715,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0,0,neutral or dissatisfied
74168,65,721,4,3,4,3,1,4,1,1,2,5,4,4,4,1,0,0,neutral or dissatisfied
49709,32,262,5,5,5,5,5,5,5,5,2,2,1,1,4,5,2,0,satisfied
45980,46,483,3,2,2,2,3,3,3,3,5,4,4,2,4,3,5,0,satisfied
6888,40,287,3,3,3,4,1,3,1,1,5,4,5,5,5,1,2,0,neutral or dissatisfied
126488,47,349,3,0,3,1,1,3,1,1,2,2,4,5,2,1,0,0,neutral or dissatisfied
64013,49,3206,3,3,3,3,1,2,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
123727,49,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0,satisfied
32135,30,163,5,4,4,4,5,5,5,5,3,2,5,3,2,5,0,3,satisfied
61233,45,3031,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0,satisfied
17473,39,341,5,2,2,2,5,5,5,5,2,1,3,2,5,5,0,0,satisfied
86001,56,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0,satisfied
47737,70,550,3,0,3,3,3,3,5,2,2,3,2,4,2,3,1,0,neutral or dissatisfied
20058,14,738,2,4,2,1,4,2,4,4,4,3,4,5,4,4,0,0,neutral or dissatisfied
117903,33,365,2,4,4,4,3,3,3,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
60246,19,1546,2,4,2,1,2,2,2,2,5,4,3,4,5,2,0,0,neutral or dissatisfied
110721,42,2119,5,4,5,5,5,5,5,4,4,4,4,5,4,3,1,1,satisfied
9315,59,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4,neutral or dissatisfied
93758,47,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6,satisfied
31202,32,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26,neutral or dissatisfied
54171,26,1504,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0,neutral or dissatisfied
9090,68,160,2,5,2,3,5,4,4,2,2,2,2,3,2,3,0,0,neutral or dissatisfied
10884,36,2700,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0,neutral or dissatisfied
55992,24,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22,neutral or dissatisfied
13487,32,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49,satisfied
103823,51,1048,3,1,1,1,3,3,3,3,3,1,3,1,3,3,1,0,neutral or dissatisfied
114349,43,819,3,5,3,4,4,3,4,4,4,2,5,4,5,4,54,35,neutral or dissatisfied
99896,36,3874,0,0,0,4,1,5,5,2,2,1,1,5,2,3,5,0,satisfied
98831,16,763,2,5,2,5,5,2,5,5,5,3,5,3,4,5,21,9,neutral or dissatisfied
79478,34,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9,neutral or dissatisfied
548,55,134,3,3,3,5,3,3,4,3,4,5,4,5,4,3,0,0,neutral or dissatisfied
112555,52,3000,3,3,3,3,4,5,5,4,4,5,4,4,4,3,15,1,satisfied
37339,58,1076,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0,neutral or dissatisfied
123692,55,214,5,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0,satisfied
2412,47,204,3,2,2,2,3,3,3,3,2,5,1,4,2,3,0,0,neutral or dissatisfied
15982,36,780,2,2,2,4,5,2,5,5,4,4,3,1,4,5,7,0,neutral or dissatisfied
12595,61,3451,0,3,0,3,5,3,5,5,5,5,5,3,5,4,4,2,satisfied
42761,29,493,1,3,1,4,4,1,4,4,3,5,4,5,3,4,0,0,neutral or dissatisfied
75759,20,868,1,5,1,5,2,1,2,2,1,1,4,1,5,2,0,0,neutral or dissatisfied
24322,43,3800,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,14,satisfied
57475,24,680,0,0,0,2,2,0,2,2,3,5,5,4,4,2,1,0,satisfied
74328,58,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0,satisfied
90933,36,3919,2,3,3,3,2,3,3,2,2,2,2,3,2,2,1,1,neutral or dissatisfied
